ZipCode,City,StreetAddress,Latitude,Longitude,StateFull
01131,Dresden,Messedamm 84,50.987112,13.801055,Freistaat Sachsen
78464,Konstanz Egg,Eichendorffstr. 38,47.621081,9.250442,Baden-Württemberg
48565,Steinfurt,Stuttgarter Platz 77,52.099679,7.301384,Nordrhein-Westfalen
12163,Berlin Friedenau,Leopoldstraße 46,52.404814,13.404411,Berlin
36037,Fulda,Neue Roßstr. 69,50.546399,9.597501,Hessen
25488,Holm,Chausseestr. 91,53.527411,9.629193,Schleswig-Holstein
25845,Elisabeth-Sophien-Koog,An Der Urania 16,54.505666,8.905646,Schleswig-Holstein
90554,Cadolzburg,Alsterkrugchaussee 68,49.529992,10.953129,Freistaat Bayern
08230,Treuen,Reeperbahn 65,50.614711,12.251616,Freistaat Sachsen
86747,Maihingen,Alsterkrugchaussee 29,48.879142,10.553603,Freistaat Bayern
18106,Rostock,Kurfürstendamm 71,54.036681,12.128629,Mecklenburg-Vorpommern
29328,Faßberg,Luckenwalder Strasse 79,52.835713,10.076724,Niedersachsen
78476,Allensbach,Eichendorffstr. 51,47.789632,8.982159,Baden-Württemberg
80605,München,Landsberger Allee 33,48.214312,11.680086,Freistaat Bayern
91213,Hersbruck,Luebeckertordamm 49,49.588442,11.51236,Freistaat Bayern
94488,Hengersberg,Kirchenallee 82,48.682911,13.026252,Freistaat Bayern
86750,Megesheim,Alsterkrugchaussee 80,48.92592,10.708773,Freistaat Bayern
91168,Greding,Rankestraße 90,49.071959,11.345121,Freistaat Bayern
89081,Ulm Oststadt,Kurfuerstendamm 29,48.52433,10.059745,Baden-Württemberg
56459,Kölbingen,Buelowstrasse 10,50.46405,7.873513,Rheinland-Pfalz
82157,Gräfelfing,Kurfuerstendamm 22,48.1716,11.397031,Freistaat Bayern
33104,Paderborn Sennelager,Bleibtreustrasse 12,51.689753,8.754692,Nordrhein-Westfalen
66501,Großbundenbach,"Invalidenstrasse 48",49.200982,7.478757,Rheinland-Pfalz
10318,"Berlin Karlshorst","Brandenburgische Straße 92",52.610147,13.321466,Berlin
86654,Harburg,"Marseiller Strasse 54",48.757462,10.691161,"Freistaat Bayern"
19401,Sternberg,"Ruschestrasse 51",53.792142,11.901342,Mecklenburg-Vorpommern
56414,"Berod bei Wallmerod","Hollander Strasse 92",50.407295,8.005886,Rheinland-Pfalz
56237,Wirscheid,"Stuttgarter Platz 32",50.610084,7.627428,Rheinland-Pfalz
94447,Plattling,"Kirchenallee 52",48.708108,12.801738,"Freistaat Bayern"
02748,Bernstadt,"An der Schillingbrucke 46",51.030642,14.88679,"Freistaat Sachsen"
56244,Hartenfels,"Storkower Strasse 18",50.490563,7.770254,Rheinland-Pfalz
98683,Ilmenau,"Eschenweg 12",50.61685,10.918987,"Freistaat Thüringen"
72294,Grömbach,"Eichendorffstr. 46",48.505679,8.531011,Baden-Württemberg
81809,München,"Lange Strasse 49",48.181698,11.619719,"Freistaat Bayern"
88471,Laupheim,"Mohrenstrasse 71",48.240582,9.957469,Baden-Württemberg
90020,Nürnberg,"Rathausstrasse 63",49.365492,11.147795,"Freistaat Bayern"
74254,Offenau,"Brandenburgische Str. 3",49.211702,9.258531,Baden-Württemberg
87454,Pfronten,"Ufnau Strasse 6",47.646341,10.462897,"Freistaat Bayern"
80033,München,"Kurfuerstendamm 46",48.075178,11.58522,"Freistaat Bayern"
92259,Neukirchen,"Schönwalder Allee 30",49.471547,11.686668,"Freistaat Bayern"
85759,Oberschleißheim,"Lange Strasse 36",48.236338,11.566133,"Freistaat Bayern"
06628,Abtlöbnitz,"Hoheluftchaussee 40",51.089428,11.796188,Sachsen-Anhalt
76863,Herxheimweyher,"Sömmeringstr. 90",49.169354,8.283885,Rheinland-Pfalz
22965,Todendorf,"Hans-Grade-Allee 53",53.612015,10.316596,Schleswig-Holstein
24785,Fockbek,"Schönwalder Allee 41",54.383127,9.673856,Schleswig-Holstein
66882,Hütschenhausen,"Anhalter Strasse 55",49.418216,7.549377,Rheinland-Pfalz
33729,"Bielefeld Altenhagen","Spresstrasse 24",52.137106,8.641066,Nordrhein-Westfalen
87784,Westerheim,"An der Schillingbrucke 45",48.072062,10.242878,"Freistaat Bayern"
01458,Hermsdorf,"Charlottenstrasse 56",51.212286,13.881635,"Freistaat Sachsen"
24503,Neumünster,"Budapester Strasse 93",54.087408,10.00646,Schleswig-Holstein
91358,Kunreuth,"Ellmenreichstrasse 3",49.606092,11.105205,"Freistaat Bayern"
01784,Pirna,"Lietzensee-Ufer 98",51.039522,13.856636,"Freistaat Sachsen"
98574,Asbach,"Knesebeckstrasse 96",50.632082,10.404208,"Freistaat Thüringen"
56269,Dierdorf,"Knesebeckstrasse 72",50.455716,7.572068,Rheinland-Pfalz
91074,Herzogenaurach,"Mellingburgredder 26",49.540072,10.923201,"Freistaat Bayern"
25350,Barmstedt,"Inge Beisheim Platz 66",53.770963,9.75522,Schleswig-Holstein
95362,Kupferberg,"Fontenay 62",50.134972,11.558731,"Freistaat Bayern"
66126,"Saarbrücken Altenkessel","Neue Roßstr. 35",49.177303,6.969116,Saarland
06400,Bernburg,"Flotowstr. 18",51.821954,11.692402,Sachsen-Anhalt
64407,Fränkisch-Crumbach,"Mollstrasse 1",49.721816,8.896554,Hessen
57482,Wenden,"Gotzkowskystraße 13",50.930866,7.747146,Nordrhein-Westfalen
79650,Schopfheim,"Hedemannstasse 61",47.577742,7.77788,Baden-Württemberg
06045,Halle,"Messedamm 53",51.447738,12.048209,Sachsen-Anhalt
85665,Moosach,"Jahnstrasse 94",48.107535,11.856305,"Freistaat Bayern"
91345,Wiesenttal,"Ellmenreichstrasse 18",49.797616,11.217625,"Freistaat Bayern"
22907,Ahrensburg,"Chausseestr. 33",53.58548,10.202335,Schleswig-Holstein
87728,Grönenbach,"Ufnau Strasse 35",47.825451,10.252338,"Freistaat Bayern"
53721,Siegburg,"Lietzenburger Strasse 37",50.797004,7.166028,Nordrhein-Westfalen
55234,Wahlheim,"Motzstr. 17",49.73283,8.155673,Rheinland-Pfalz
24244,Felm,"Genterstrasse 88",54.409994,10.038499,Schleswig-Holstein
86529,Schrobenhausen,"Paderborner Strasse 31",48.557276,11.169639,"Freistaat Bayern"
40547,"Düsseldorf Oberkassel","Park Str. 66",51.2351,6.758196,Nordrhein-Westfalen
24390,Süderbrarup,"Hochstrasse 37",54.716869,9.768009,Schleswig-Holstein
74925,Epfenbach,"Sömmeringstr. 42",49.336915,8.900816,Baden-Württemberg
67310,Hettenleidelheim,"Brandenburgische Strasse 45",49.592466,7.986886,Rheinland-Pfalz
20457,"Hamburg Neustadt","Fasanenstrasse 91",53.488439,9.955682,Hamburg
96154,Burgwindheim,"Borstelmannsweg 34",49.926228,10.639225,"Freistaat Bayern"
54570,Pelm,"Lützowplatz 4",50.26002,6.7344,Rheinland-Pfalz
89568,Hermaringen,"An der Schillingbrucke 22",48.564631,10.215039,Baden-Württemberg
63832,Sulzbach,"Stuttgarter Platz 7",48.158475,8.150402,"Freistaat Bayern"
90449,Nürnberg,"Kantstrasse 3",49.48444,10.941356,"Freistaat Bayern"
55437,Ober-Hilbersheim,"Motzstr. 22",49.888697,7.939621,Rheinland-Pfalz
15703,"Königs Wusterhausen","Landhausstraße 30",52.264608,13.589562,Brandenburg
55568,Lauschied,"Brandenburgische Str 61",49.688919,7.616978,Rheinland-Pfalz
95709,Tröstau,"Fontenay 1",50.076378,11.910414,"Freistaat Bayern"
55278,Friesenheim,"Brandenburgische Str 18",49.847199,8.384013,Rheinland-Pfalz
67471,Elmstein,"Invalidenstrasse 90",49.422463,7.927095,Rheinland-Pfalz
88481,Balzheim,"An der Schillingbrucke 98",48.120213,10.038825,Baden-Württemberg
56068,"Koblenz Vorstadt","Fugger Strasse 12",50.432755,7.681272,Rheinland-Pfalz
22589,"Hamburg Iserbrook","Boxhagener Str. 17",53.656709,9.76545,Hamburg
27624,"Bad Bederkesa","Bissingzeile 3",53.580922,8.877028,Niedersachsen
49770,Herzlake,"Rudolstaedter Strasse 67",52.691193,7.598246,Niedersachsen
74229,Oedheim,"Brandenburgische Str. 48",49.154668,9.278024,Baden-Württemberg
66126,"Saarbrücken Altenkessel","Neue Roßstr. 77",49.331986,7.081464,Saarland
56479,Liebenscheid,"Gotzkowskystrasse 95",50.600617,8.071104,Rheinland-Pfalz
93476,Blaibach,"Kirchenallee 29",49.078807,12.789548,"Freistaat Bayern"
85606,Aschheim,"Kurfuerstendamm 40",48.167673,11.624209,"Freistaat Bayern"
54552,Udler,"Luetzowplatz 12",50.285002,6.812873,Rheinland-Pfalz
28759,"Bremen Sankt Magnus","Grolmanstraße 90",53.095118,8.729349,"Freie Hansestadt Bremen"
35410,Hungen,"Konstanzer Strasse 59",50.421377,8.826577,Hessen
26904,Börger,"Rudolstaedter Strasse 66",52.902646,7.583622,Niedersachsen
97035,Würzburg,"Mühlenstrasse 41",49.781114,9.899249,"Freistaat Bayern"
91541,Rothenburg,"Heiligengeistbrücke 80",49.392426,10.235732,"Freistaat Bayern"
97411,Schweinfurt,"Paul-Nevermann-Platz 45",50.119773,10.287667,"Freistaat Bayern"
63918,Großheubach,"Alter Wall 8",49.820472,9.170377,"Freistaat Bayern"
06568,Roßleben,"Holstenwall 16",51.362025,11.471859,"Freistaat Thüringen"
41749,"Viersen Dahlhöfe","Fischerinsel 84",51.213103,6.434723,Nordrhein-Westfalen
86421,Dinkelscherben,"Paderborner Strasse 33",48.288944,10.487666,"Freistaat Bayern"
56368,Herold,"Budapester Straße 49",50.290721,8.013455,Rheinland-Pfalz
90513,Zirndorf,"Mellingburgredder 77",49.460792,11.007581,"Freistaat Bayern"
73485,Unterschneidheim,"Waldowstr. 66",48.92108,10.319019,Baden-Württemberg
56729,Ditscheid,"Buelowstrasse 14",50.320146,7.149315,Rheinland-Pfalz
83534,Gars,"Jahnstrasse 66",48.194967,12.185581,"Freistaat Bayern"
41749,"Viersen Vorst","Fischerinsel 85",51.3184,6.374551,Nordrhein-Westfalen
66809,Nalbach,"Stresemannstr. 57",49.478594,6.809091,Saarland
55597,Wöllstein,"Guentzelstrasse 46",49.891183,7.945753,Rheinland-Pfalz
96190,Untermerzbach,"Luebecker Strasse 56",50.05536,10.892566,"Freistaat Bayern"
25715,Averlak,"Kastanienallee 7",53.961888,9.185206,Schleswig-Holstein
79541,"Lörrach Brombach","Hedemannstasse 6",47.636529,7.75125,Baden-Württemberg
95622,Wunsiedel,"Fontenay 13",50.078791,12.081707,"Freistaat Bayern"
72131,Ofterdingen,"Eichendorffstr. 67",48.441127,9.082796,Baden-Württemberg
97301,Kitzingen,"Alter Wall 47",49.766162,10.134447,"Freistaat Bayern"
66894,Martinshöhe,"Anhalter Strasse 46",49.471243,7.488382,Rheinland-Pfalz
64584,"Biebesheim am Rhein","Grosse Praesidenten Str. 33",49.781771,8.416532,Hessen
67829,Schmittweiler,"Brandenburgische Str 32",49.670498,7.647405,Rheinland-Pfalz
95471,Creußen,"Ellmenreichstrasse 37",49.805639,11.578755,"Freistaat Bayern"
87474,Buchenberg,"Hedemannstasse 73",47.661066,10.243894,"Freistaat Bayern"
72760,"Reutlingen Storlach","Bayreuther Strasse 65",48.493716,9.14638,Baden-Württemberg
18136,Rostock,"Kurfürstendamm 40",54.171174,12.197408,Mecklenburg-Vorpommern
76829,Ranschbach,"Brandenburgische Strasse 75",49.129926,8.160745,Rheinland-Pfalz
56746,Kempenich,"Buelowstrasse 33",50.326443,7.115685,Rheinland-Pfalz
82264,Inning,"Rankestraße 28",48.120066,11.168365,"Freistaat Bayern"
84353,Simbach,"Ziegelstr. 67",48.604368,12.831176,"Freistaat Bayern"
16748,Hennigsdorf,"Landhausstraße 73",52.545914,13.147611,Brandenburg
89073,"Ulm Mitte","Bayreuther Strasse 47",48.338931,9.9045,Baden-Württemberg
55585,Altenbamberg,"Motzstr. 27",49.845075,7.872129,Rheinland-Pfalz
83267,Traunstein,"Albrechtstrasse 49",47.880986,12.64932,"Freistaat Bayern"
50126,Bergheim,"Fischerinsel 67",50.971987,6.646237,Nordrhein-Westfalen
87452,Altusried,"Potsdamer Platz 13",47.896383,10.191986,"Freistaat Bayern"
53842,Troisdorf,"Lietzenburger Strasse 60",50.806336,7.189085,Nordrhein-Westfalen
83731,Hausham,"Gubener Str. 23",47.724981,11.777861,"Freistaat Bayern"
01129,Dresden,"Messedamm 44",51.013491,13.772146,"Freistaat Sachsen"
26892,Wippingen,"Luckenwalder Strasse 98",53.007213,7.331014,Niedersachsen
74838,Limbach,"Grosse Praesidenten Str. 59",49.365435,9.177813,Baden-Württemberg
95672,Wiesau,"Flughafenstrasse 33",49.915684,12.22204,"Freistaat Bayern"
85652,Pliening,"Büsingstrasse 36",48.133253,11.888338,"Freistaat Bayern"
73110,Hattenhofen,"Kurfürstenstraße 19",48.605506,9.507658,Baden-Württemberg
01737,Braunsdorf,"Oldesloer Strasse 38",50.89144,13.51318,"Freistaat Sachsen"
68809,Neulußheim,"Scharnweberstrasse 90",49.319502,8.594575,Baden-Württemberg
32479,Hille,"Michaelkirchstr. 43",52.375073,8.828264,Nordrhein-Westfalen
91163,Georgensgmünd,"Luebeckertordamm 46",49.166789,11.073836,"Freistaat Bayern"
80081,München,"Landsberger Allee 70",48.167775,11.599112,"Freistaat Bayern"
95646,Waldsassen,"Flughafenstrasse 52",49.983995,12.3632,"Freistaat Bayern"
90252,Nürnberg,"Kantstrasse 50",49.438233,11.09592,"Freistaat Bayern"
24644,Krogaspe,"Budapester Strasse 6",54.17297,9.99085,Schleswig-Holstein
94066,"Bad Füssing","Ziegelstr. 74",48.293878,13.238853,"Freistaat Bayern"
18186,Sanitz,"Reeperbahn 90",54.091682,12.445824,Mecklenburg-Vorpommern
06812,Dessau,"Fugger Strasse 12",51.760594,12.349653,Sachsen-Anhalt
04443,Liebertwolkwitz,"Hoheluftchaussee 32",51.276497,12.50534,"Freistaat Sachsen"
23661,"Timmendorfer Strand","Nuernbergerstrasse 39",54.034875,10.852306,Schleswig-Holstein
39401,Staßfurt,"Ruschestrasse 79",51.839395,11.610486,Sachsen-Anhalt
88637,Leibertingen,"Eichendorffstr. 2",48.10411,9.018207,Baden-Württemberg
94323,Bogen,"Schmarjestrasse 14",48.831498,12.621333,"Freistaat Bayern"
84385,Egglham,"Ziegelstr. 39",48.622611,13.122574,"Freistaat Bayern"
19055,Schwerin,"Unter den Linden 78",53.706666,11.381264,Mecklenburg-Vorpommern
84124,Dingolfing,"Neuer Jungfernstieg 49",48.660539,12.571548,"Freistaat Bayern"
72406,Bisingen,"Eichendorffstr. 40",48.325626,8.91325,Baden-Württemberg
48317,Drensteinfurt,"Knesebeckstraße 98",51.766786,7.838635,Nordrhein-Westfalen
39005,Magdeburg,"Unter den Linden 71",52.146921,11.629757,Sachsen-Anhalt
21407,"Deutsch Evern","Inge Beisheim Platz 24",53.152965,10.470568,Niedersachsen
54673,Leimbach,"Knesebeckstrasse 1",49.997913,6.251247,Rheinland-Pfalz
76764,Rheinzabern,"Sömmeringstr. 59",49.177865,8.218137,Rheinland-Pfalz
86542,Aichach,"Schillerstrasse 48",48.484348,11.100482,"Freistaat Bayern"
85641,Steinhöring,"Jahnstrasse 43",48.004161,11.987484,"Freistaat Bayern"
25764,Friedrichsgabekoog,"An Der Urania 65",54.136515,8.979698,Schleswig-Holstein
55546,Volxheim,"Guentzelstrasse 86",49.862512,7.852803,Rheinland-Pfalz
63717,Aschaffenburg,"Rudolstaedter Strasse 5",50.028156,9.109051,"Freistaat Bayern"
01257,Dresden,"Charlottenstrasse 8",51.063894,13.72741,"Freistaat Sachsen"
25828,Tönning,"Kastanienallee 29",54.296267,8.922862,Schleswig-Holstein
23505,Lübeck,"Rudower Chaussee 37",53.832904,10.663417,Schleswig-Holstein
54531,Pantenburg,"Luetzowplatz 99",50.174994,6.82782,Rheinland-Pfalz
24035,Kiel,"Genterstrasse 94",54.372468,10.036166,Schleswig-Holstein
28857,Syke,"Karl-Liebknecht-Strasse 87",52.8926,8.886495,Niedersachsen
66784,Wadgassen,"Stresemannstr. 91",49.246489,6.719224,"Freistaat Thüringen"
75181,"Pforzheim Haidach","Pasewalker Straße 83",48.922698,8.649474,Baden-Württemberg
63762,Großostheim,"Rudolstaedter Strasse 78",49.944394,9.01629,"Freistaat Bayern"
40699,Erkrath,"Park Str. 77",51.196628,6.952032,Nordrhein-Westfalen
25947,Nebel,"Hochstrasse 96",54.587539,8.319444,Schleswig-Holstein
29313,Hambühren,"Luckenwalder Strasse 18",52.554418,10.04262,Niedersachsen
67308,Einselthum,"Brandenburgische Strasse 80",49.632136,8.176462,Rheinland-Pfalz
56825,Kliding,"Gotzkowskystrasse 43",50.075195,7.117643,Rheinland-Pfalz
67273,"Herxheim am Berg","Brandenburgische Strasse 10",49.565413,8.130242,Rheinland-Pfalz
06568,Roßleben,"Holstenwall 17",51.252141,11.463546,"Freistaat Thüringen"
56244,Kuhnhöfen,"Storkower Strasse 42",50.68235,7.65983,Rheinland-Pfalz
67311,Tiefenthal,"Brandenburgische Strasse 70",49.57241,8.169765,Rheinland-Pfalz
01013,Dresden,"Messedamm 3",51.050103,13.818343,"Freistaat Sachsen"
02725,Neugersdorf,"Heinrich Heine Platz 12",50.947623,14.605025,"Freistaat Sachsen"
83046,Bruckmühl,"Jahnstrasse 36",47.812825,11.835576,"Freistaat Bayern"
56727,Reudelsterz,"Wallstrasse 98",50.333156,7.155509,Rheinland-Pfalz
81632,München,"Rosenstrasse 93",48.188135,11.637552,"Freistaat Bayern"
73760,Ostfildern,"Kurfürstenstraße 67",48.791349,9.299742,Baden-Württemberg
06898,Kemberg,"Holstenwall 63",51.896238,12.686112,Sachsen-Anhalt
91705,Gunzenhausen,"Heiligengeistbrücke 94",49.080822,10.815865,"Freistaat Bayern"
63717,Aschaffenburg,"Rudolstaedter Strasse 34",50.023328,9.079574,"Freistaat Bayern"
67816,Standenbühl,"Anhalter Strasse 99",49.61977,8.053619,Rheinland-Pfalz
31715,Meerbeck,"Michaelkirchstr. 76",52.439702,9.204163,Niedersachsen
55758,Sulzbach,"Stuttgarter Platz 5",49.720769,7.192434,Rheinland-Pfalz
85243,Röhrmoos,"Prager Str 74",48.305878,11.416038,"Freistaat Bayern"
97259,Greußenheim,"Alter Wall 23",49.756484,9.848435,"Freistaat Bayern"
86853,Langerringen,"Paderborner Strasse 91",48.217711,10.708995,"Freistaat Bayern"
48619,Heek,"Stuttgarter Platz 17",52.174599,7.132391,Nordrhein-Westfalen
90443,Nürnberg,"Kantstrasse 97",49.519674,11.117531,"Freistaat Bayern"
84570,Polling,"Kieler Strasse 72",48.194767,12.568757,"Freistaat Bayern"
25843,Nordstrand,"An Der Urania 51",54.460409,8.909835,Schleswig-Holstein
83671,Benediktbeuern,"Marseiller Strasse 57",47.715866,11.31375,"Freistaat Bayern"
82454,Garmisch-Partenkirchen,"Marseiller Strasse 38",47.450601,11.034792,"Freistaat Bayern"
37345,Bischofferode,"Koenigstrasse 42",51.487354,10.441264,"Freistaat Thüringen"
21079,"Hamburg Rönneburg","Fasanenstrasse 1",53.56252,10.041136,Hamburg
26802,Moormerland,"Kastanienallee 56",53.40863,7.405189,Niedersachsen
12307,"Berlin Lichtenrade","Brandenburgische Straße 15",52.556434,13.358494,Berlin
59955,Winterberg,"Landhausstraße 52",51.189243,8.496635,Nordrhein-Westfalen
29481,Karwitz,"Lietzenburger Straße 22",53.012228,11.015558,Niedersachsen
55130,"Mainz Laubenheim","Mollstrasse 29",49.992099,8.314024,Rheinland-Pfalz
86807,Buchloe,"Paderborner Strasse 59",48.130016,10.806585,"Freistaat Bayern"
73642,Welzheim,"Pasewalker Straße 28",48.939928,9.65009,Baden-Württemberg
87746,Erkheim,"Ufnau Strasse 33",47.957672,10.271505,"Freistaat Bayern"
10707,"Berlin Charlottenburg","Leopoldstraße 8",52.44078,13.410713,Berlin
54552,Darscheid,"Lützowplatz 6",50.306909,6.716565,Rheinland-Pfalz
49846,Hoogstede,"Lietzenburger Straße 57",52.635756,7.043542,Niedersachsen
56073,"Koblenz Goldgrube","Fugger Strasse 51",50.404565,7.550663,Rheinland-Pfalz
97004,Würzburg,"Mühlenstrasse 22",49.750891,9.906336,"Freistaat Bayern"
83205,Prien,"Jahnstrasse 46",47.914127,12.378089,"Freistaat Bayern"
95464,Weidenberg,"Ellmenreichstrasse 69",49.976656,11.63746,"Freistaat Bayern"
02816,Görlitz,"Lietzensee-Ufer 68",51.245052,15.089391,"Freistaat Sachsen"
87464,Oy-Mittelberg,"Alt Reinickendorf 6",47.630234,10.496728,"Freistaat Bayern"
78647,Trossingen,"Mohrenstrasse 25",48.002054,8.717411,Baden-Württemberg
56154,Boppard,"Brandenburgische Str 22",50.242484,7.563555,Rheinland-Pfalz
63763,Hösbach,"Rudolstaedter Strasse 26",50.012785,9.182342,"Freistaat Bayern"
04600,Altenburg,"Flotowstr. 88",50.98739,12.375553,"Freistaat Thüringen"
58849,Herscheid,"Augsburger Straße 17",51.194551,7.84726,Nordrhein-Westfalen
80754,München,"Rhinstrasse 30",48.089318,11.533751,"Freistaat Bayern"
66869,Blaubach,"Hardenbergstraße 32",49.49034,7.391243,Rheinland-Pfalz
91466,Gerhardshofen,"Luebeckertordamm 18",49.662463,10.717467,"Freistaat Bayern"
86920,Denklingen,"Paderborner Strasse 85",47.9742,10.84631,"Freistaat Bayern"
26316,Varel,"Nuernbergerstrasse 60",53.369056,8.103355,Niedersachsen
81541,München,"Rosenstrasse 39",48.163108,11.487949,"Freistaat Bayern"
72766,"Reutlingen Burgholz","Bayreuther Strasse 50",48.47116,9.143433,Baden-Württemberg
90527,Wendelstein,"Alsterkrugchaussee 12",49.304488,11.047659,"Freistaat Bayern"
39031,Magdeburg,"Unter den Linden 50",52.101683,11.645475,Sachsen-Anhalt
55481,"Ober Kostenz","Joachimstaler Str. 76",50.015685,7.238437,Rheinland-Pfalz
37647,Vahlbruch,"Leipziger Straße 95",51.875853,9.33622,Niedersachsen
89244,Senden,"Knesebeckstraße 90",48.40329,9.982985,"Freistaat Bayern"
56379,Laurenburg,"Hollander Strasse 82",50.373875,8.032333,Rheinland-Pfalz
96001,Bamberg,"Mühlenstrasse 30",49.991813,10.938182,"Freistaat Bayern"
57520,Grünebach,"Augsburger Strasse 11",50.816849,7.770499,Rheinland-Pfalz
91705,Gunzenhausen,"Heiligengeistbrücke 5",49.209535,10.702282,"Freistaat Bayern"
38315,Gielde,"Pohlstrasse 88",52.041846,10.5218,Niedersachsen
56070,"Koblenz Lützel","Fugger Strasse 2",50.482483,7.564707,Rheinland-Pfalz
06804,Burgkemnitz,"Holstenwall 66",51.603158,12.259665,Sachsen-Anhalt
57612,Heupelzen,"Gotzkowskystrasse 94",50.669023,7.726214,Rheinland-Pfalz
32760,"Detmold Hornoldendorf","Bleibtreustrasse 44",51.925068,8.822419,Nordrhein-Westfalen
81520,München,"Rosenstrasse 19",48.097237,11.53157,"Freistaat Bayern"
29348,Scharnhorst,"Rohrdamm 22",52.700351,10.332735,Niedersachsen
23775,Großenbrode,"Schönwalder Allee 33",54.326453,11.00992,Schleswig-Holstein
56218,Mülheim-Kärlich,"Storkower Strasse 16",50.406645,7.467291,Rheinland-Pfalz
91276,Pottenstein,"Fontenay 16",49.842087,11.455645,"Freistaat Bayern"
22607,"Hamburg Nienstedten","Fasanenstrasse 28",53.553413,9.832167,Hamburg
80709,München,"Rhinstrasse 58",48.146891,11.639295,"Freistaat Bayern"
56130,"Bad Ems","Stuttgarter Platz 66",50.266361,7.660889,Rheinland-Pfalz
54310,Minden,"Leipziger Strasse 17",49.778296,6.462483,Rheinland-Pfalz
27308,Kirchlinteln,"Karl-Liebknecht-Strasse 72",52.940505,9.348557,Niedersachsen
87411,Kempten,"Albrechtstrasse 8",47.735386,10.225401,"Freistaat Bayern"
56746,Spessart,"Buelowstrasse 51",50.398366,7.087756,Rheinland-Pfalz
86169,Augsburg,"Sonnenallee 40",48.438941,10.912665,"Freistaat Bayern"
06685,Lützen,"Hoheluftchaussee 87",51.28215,12.173244,Sachsen-Anhalt
42555,"Velbert Bonsfeld","Am Borsigturm 26",51.290648,7.156889,Nordrhein-Westfalen
80935,München,"Rhinstrasse 23",48.272539,11.476854,"Freistaat Bayern"
72517,Sigmaringendorf,"Hedemannstasse 49",48.123444,9.237151,Baden-Württemberg
67728,"Münchweiler an der Alsenz","Grosse Praesidenten Str. 78",49.55058,7.818622,Rheinland-Pfalz
22395,"Hamburg Wohldorf-Ohlstedt","Los-Angeles-Platz 88",53.72957,10.055663,Hamburg
